user_id,skill_name,avg_score,attempts
79779,Exponents,1.0,1
79779,Subtraction Whole Numbers,1.0,1
79781,Absolute Value,0.3333333333333333,6
79781,Addition Whole Numbers,0.0,1
79781,Addition and Subtraction Positive Decimals,0.0,1
79781,Exponents,1.0,1
79781,Scale Factor,0.0,1
79781,Subtraction Whole Numbers,0.0,2
79785,Addition and Subtraction Integers,1.0,2
79785,Divisibility,0.0,7
79785,Exponents,1.0,1
79785,Multiplication Fractions,0.625,8
79785,Multiplication and Division Integers,0.7142857142857143,7
79785,Ordering Positive Decimals,1.0,2
79787,Absolute Value,0.0,6
79787,Addition Whole Numbers,0.0,2
79787,Subtraction Whole Numbers,0.0,3
79797,Addition and Subtraction Fractions,0.5,8
79797,Addition and Subtraction Integers,1.0,1
79797,Addition and Subtraction Positive Decimals,1.0,1
79797,Area Irregular Figure,0.0,11
79797,Circle Graph,1.0,1
79797,Combining Like Terms,0.5,2
79797,Definition Commutative Associative,0.5,2
79797,Distributive Property,0.5833333333333334,12
79797,Divisibility,0.6774193548387096,31
79797,Equation Solving More Than Two Steps,0.875,8
79797,Estimation,1.0,5
79797,Factoring to Solve Quadratic Expressions or Equations,0.25,4
79797,Finding Percents,0.6666666666666666,3
79797,Linear Area Volume Conversion,0.6,5
79797,Ordering Fractions,0.875,8
79797,Ordering Integers,0.5,8
79797,Ordering Real Numbers,0.42857142857142855,7
79797,Percent Of,1.0,2
79797,Prime Number,0.6666666666666666,6
79797,Proportion,1.0,7
79797,Recognizing Equivalent Expressions,1.0,2
79797,Scientific Notation,0.875,8
79797,Similar Figures,0.6666666666666666,6
79797,Solving Systems of Equations,0.5,2
79797,Square Root,0.7727272727272727,22
79797,Substitution,0.0,5
79797,Unit Conversion Within a System,1.0,1
79797,Unit Rate,0.3333333333333333,6
79797,Writing Equivalent Expressions,0.0,1
79801,Area Irregular Figure,0.0,1
79802,Absolute Value,1.0,2
79802,Subtraction Whole Numbers,1.0,2
79803,Absolute Value,0.0,1
79803,Addition and Subtraction Fractions,0.0,1
79803,Area Rectangle,1.0,1
79803,Circumference,1.0,1
79803,Conversion of Fraction Decimals Percents,1.0,1
79803,Equation Solving Two or Fewer Steps,1.0,1
79803,Fraction Of,0.0,1
79803,Knowing English and Metric Terms,1.0,1
79803,Line Symmetry,1.0,1
79803,Mean,1.0,1
79803,Mode,1.0,1
79803,Pattern Finding,1.0,1
79803,Percent Of,0.0,1
79803,Picking Equation and Expression From Choices,1.0,1
79803,Point Plotting,1.0,1
79803,Probability Simple,0.9130434782608695,23
79803,Properties and Classification Quadrilaterals,0.0,1
79803,Properties and Classification Triangles,1.0,1
79803,Proportion,1.0,1
79803,Reflection,0.0,1
79803,Scale Factor,0.0,1
79803,Scatter Plot,0.0,1
79803,Scientific Notation,1.0,1
79803,Similar Figures,0.0,1
79803,Substitution,1.0,1
79803,Sum of Interior Angles Figures with more than 3 sides,0.0,1
79803,Sum of Interior Angles Triangle,1.0,1
79803,Unit Conversion Within a System,0.0,1
79803,Venn Diagram,0.75,4
79803,Volume Rectangular Prism,1.0,1
79804,Absolute Value,1.0,6
79804,Addition Whole Numbers,1.0,2
79804,Addition and Subtraction Fractions,0.7142857142857143,7
79804,Addition and Subtraction Integers,1.0,1
79804,Addition and Subtraction Positive Decimals,1.0,1
79804,Algebraic Simplification,0.5,2
79804,Algebraic Solving,1.0,2
79804,Conversion of Fraction Decimals Percents,1.0,5
79804,Divisibility,1.0,1
79804,Division Fractions,0.8333333333333334,6
79804,Equivalent Fractions,1.0,1
79804,Estimation,1.0,3
79804,Finding Percents,0.6666666666666666,3
79804,Multiplication Fractions,1.0,5
79804,Multiplication and Division Integers,1.0,4
79804,Ordering Fractions,1.0,9
79804,Ordering Positive Decimals,1.0,3
79804,Percent Discount,0.5,2
79804,Percent Of,1.0,2
79804,Percents,0.6666666666666666,3
79804,Proportion,1.0,2
79829,Absolute Value,0.875,8
79829,Addition Whole Numbers,1.0,1
79829,Addition and Subtraction Fractions,0.8333333333333334,12
79829,Addition and Subtraction Integers,0.8571428571428571,14
79829,Area Rectangle,0.0,1
79829,Circumference,1.0,1
79829,Conversion of Fraction Decimals Percents,0.875,8
79829,Division Fractions,0.8333333333333334,12
79829,Fraction Of,0.0,1
79829,Knowing English and Metric Terms,1.0,1
79829,Least Common Multiple,0.8571428571428571,7
79829,Ordering Fractions,0.8181818181818182,11
79829,Ordering Positive Decimals,0.7142857142857143,7
79829,Proportion,0.0,1
79829,Scatter Plot,1.0,1
79829,Scientific Notation,1.0,1
79829,Substitution,1.0,1
79829,Subtraction Whole Numbers,0.8,5
79829,Unit Conversion Within a System,1.0,1
79829,Volume Rectangular Prism,1.0,1
79830,Absolute Value,1.0,6
79830,Addition and Subtraction Fractions,0.9230769230769231,13
79830,Addition and Subtraction Integers,0.875,8
79830,Area Rectangle,1.0,1
79830,Circumference,1.0,1
79830,Conversion of Fraction Decimals Percents,0.75,12
79830,Division Fractions,1.0,5
79830,Equation Solving Two or Fewer Steps,1.0,1
79830,Fraction Of,1.0,1
79830,Knowing English and Metric Terms,1.0,1
79830,Least Common Multiple,0.625,8
79830,Line Symmetry,1.0,1
79830,Mean,1.0,1
79830,Mode,0.0,1
79830,Ordering Fractions,0.6595744680851063,47
79830,Ordering Positive Decimals,0.6111111111111112,18
79830,Pattern Finding,1.0,1
79830,Percent Of,0.0,1
79830,Picking Equation and Expression From Choices,1.0,1
79830,Point Plotting,1.0,1
79830,Probability Simple,0.8064516129032258,31
79830,Properties and Classification Quadrilaterals,1.0,1
79830,Properties and Classification Triangles,1.0,1
79830,Proportion,1.0,1
79830,Reflection,1.0,1
79830,Scale Factor,0.0,1
79830,Scatter Plot,0.0,1
79830,Scientific Notation,1.0,1
79830,Similar Figures,0.0,1
79830,Substitution,1.0,1
79830,Subtraction Whole Numbers,1.0,3
79830,Sum of Interior Angles Figures with more than 3 sides,1.0,1
79830,Sum of Interior Angles Triangle,1.0,1
79830,Unit Conversion Within a System,0.0,1
79830,Venn Diagram,0.75,4
79830,Volume Rectangular Prism,1.0,1
79831,Absolute Value,0.7272727272727273,22
79831,Addition Whole Numbers,0.5714285714285714,7
79831,Addition and Subtraction Fractions,0.9333333333333333,15
79831,Addition and Subtraction Integers,1.0,6
79831,Area Rectangle,1.0,1
79831,Circumference,0.0,1
79831,Conversion of Fraction Decimals Percents,0.6666666666666666,9
79831,Division Fractions,1.0,5
79831,Fraction Of,1.0,1
79831,Knowing English and Metric Terms,1.0,1
79831,Least Common Multiple,0.0,2
79831,Ordering Fractions,0.9090909090909091,11
79831,Ordering Positive Decimals,0.8571428571428571,7
79831,Proportion,1.0,1
79831,Scatter Plot,1.0,1
79831,Scientific Notation,1.0,1
79831,Subtraction Whole Numbers,0.5714285714285714,7
79831,Unit Conversion Within a System,1.0,1
79831,Volume Rectangular Prism,1.0,1
79832,Absolute Value,0.6666666666666666,24
79832,Addition Whole Numbers,0.5,4
79832,Addition and Subtraction Fractions,0.8333333333333334,18
79832,Addition and Subtraction Integers,0.7727272727272727,22
79832,Area Rectangle,1.0,1
79832,Circumference,1.0,1
79832,Conversion of Fraction Decimals Percents,0.8571428571428571,7
79832,Division Fractions,1.0,5
79832,Equation Solving Two or Fewer Steps,1.0,1
79832,Fraction Of,1.0,1
79832,Knowing English and Metric Terms,1.0,1
79832,Least Common Multiple,0.7142857142857143,7
79832,Line Symmetry,1.0,1
79832,Mean,1.0,1
79832,Median,1.0,1
79832,Mode,1.0,1
79832,Ordering Fractions,0.9,10
79832,Ordering Positive Decimals,0.8333333333333334,6
79832,Pattern Finding,1.0,1
79832,Picking Equation and Expression From Choices,1.0,1
79832,Point Plotting,1.0,1
79832,Probability Simple,1.0,1
79832,Properties and Classification Quadrilaterals,1.0,1
79832,Properties and Classification Triangles,1.0,1
79832,Proportion,1.0,1
79832,Reflection,1.0,1
79832,Scale Factor,1.0,1
79832,Scatter Plot,1.0,1
79832,Scientific Notation,1.0,1
79832,Similar Figures,1.0,1
79832,Stem and Leaf Plot,1.0,1
79832,Substitution,1.0,1
79832,Subtraction Whole Numbers,0.45454545454545453,11
79832,Sum of Interior Angles Figures with more than 3 sides,1.0,1
79832,Sum of Interior Angles Triangle,1.0,1
79832,Unit Conversion Within a System,0.0,1
79832,Venn Diagram,0.0,1
79832,Volume Rectangular Prism,1.0,1
79833,Addition and Subtraction Fractions,0.6666666666666666,12
79833,Conversion of Fraction Decimals Percents,0.25,4
79833,Division Fractions,0.7142857142857143,7
79833,Ordering Fractions,0.8181818181818182,11
79833,Ordering Positive Decimals,0.7,10
79857,Absolute Value,0.6470588235294118,17
79857,Addition Whole Numbers,0.0,2
79857,Addition and Subtraction Fractions,0.7222222222222222,18
79857,Addition and Subtraction Integers,1.0,6
79857,Conversion of Fraction Decimals Percents,0.75,8
79857,Division Fractions,0.8571428571428571,7
79857,Least Common Multiple,0.5,10
79857,Median,1.0,1
79857,Ordering Fractions,0.3225806451612903,31
79857,Ordering Positive Decimals,0.26666666666666666,30
79857,Stem and Leaf Plot,1.0,1
79857,Subtraction Whole Numbers,0.6363636363636364,11
79858,Absolute Value,0.5,12
79858,Addition Whole Numbers,0.0,2
79858,Addition and Subtraction Fractions,0.8333333333333334,6
79858,Addition and Subtraction Integers,0.75,4
79858,Addition and Subtraction Positive Decimals,1.0,1
79858,Division Fractions,0.0,7
79858,Estimation,0.0,1
79858,Exponents,0.4,5
79858,Graph Shape,1.0,2
79858,Ordering Integers,0.3125,16
79858,Ordering Positive Decimals,0.25,4
79858,Ordering Real Numbers,0.16666666666666666,12
79858,Pattern Finding,0.5,2
79858,Picking Equation and Expression From Choices,0.5,10
79858,Point Plotting,1.0,2
79858,Square Root,0.21428571428571427,14
79858,Subtraction Whole Numbers,0.5,8
79858,Table,0.0,1
79861,Absolute Value,1.0,3
79861,Addition Whole Numbers,1.0,1
79861,Addition and Subtraction Fractions,0.0,1
79861,Addition and Subtraction Integers,0.7777777777777778,18
79861,Conversion of Fraction Decimals Percents,1.0,1
79861,Counting Methods,0.0,1
79861,Divisibility,0.0,1
79861,Division Fractions,1.0,1
79861,Exponents,0.0,1
79861,Least Common Multiple,0.0,1
79861,Mode,1.0,1
79861,Multiplication and Division Integers,0.8333333333333334,6
79861,Ordering Positive Decimals,0.0,1
79861,Percent Of,0.0,1
79861,Probability Compound,0.0,1
79861,Proportion,0.0,1
79861,Range,0.0,1
79861,Rounding,1.0,1
79861,Scientific Notation,0.0,1
79861,Square Root,1.0,1
79861,Stem and Leaf Plot,1.0,1
79861,Sum of Interior Angles Figures with more than 3 sides,0.0,1
79861,Unit Conversion Within a System,0.0,2
79861,Venn Diagram,0.0,1
79865,Absolute Value,0.7,20
79865,Addition Whole Numbers,0.5454545454545454,11
79865,Addition and Subtraction Fractions,1.0,7
79865,Addition and Subtraction Integers,1.0,6
79865,Addition and Subtraction Positive Decimals,0.2,5
79865,Box and Whisker,0.6,5
79865,Choose an Equation from Given Information,1.0,2
79865,Circle Graph,0.0,4
79865,Conversion of Fraction Decimals Percents,0.5555555555555556,9
79865,Counting Methods,0.3333333333333333,3
79865,Division Fractions,0.25,8
79865,Division Whole Numbers,1.0,1
79865,Equivalent Fractions,0.0,2
79865,Estimation,1.0,5
79865,Exponents,1.0,3
79865,Finding Fractions and Ratio,0.6666666666666666,6
79865,Finding Percents,0.0,3
79865,Finding y-intercept from Linear Situation,0.0,1
79865,Graph Shape,1.0,2
79865,Histogram as Table or Graph,1.0,2
79865,Intercept,1.0,2
79865,Line Plot,1.0,1
79865,Linear Equations,1.0,2
79865,Mean,0.4666666666666667,15
79865,Median,0.875,8
79865,Mode,1.0,4
79865,Multiplication Fractions,0.6363636363636364,11
79865,Multiplication Whole Numbers,1.0,1
79865,Multiplication and Division Integers,1.0,2
79865,Multiplication and Division Positive Decimals,0.3333333333333333,3
79865,Ordering Fractions,0.6923076923076923,13
79865,Ordering Integers,1.0,3
79865,Ordering Positive Decimals,1.0,1
79865,Ordering Real Numbers,1.0,1
79865,Parallel and Perpendicular Lines,0.0,2
79865,Pattern Finding,1.0,4
79865,Picking Equation and Expression From Choices,0.6363636363636364,11
79865,Point Plotting,0.6666666666666666,3
79865,Probability Compound,0.7,10
79865,Properties of Numbers,0.0,2
79865,Proportion,0.7,20
79865,Pythagorean Theorem,0.6,10
79865,Range,0.7692307692307693,13
79865,Scatter Plot,0.5,4
79865,Scientific Notation,1.0,5
79865,Slope,1.0,2
79865,Square Root,1.0,11
79865,Stem and Leaf Plot,0.75,4
79865,Substitution,0.5,2
79865,Subtraction Whole Numbers,0.6,5
79865,Table,0.7619047619047619,21
79865,Unit Rate,0.5,10
79884,Absolute Value,0.5,20
79884,Addition Whole Numbers,0.16666666666666666,6
79884,Addition and Subtraction Fractions,0.3888888888888889,18
79884,Addition and Subtraction Positive Decimals,0.2,5
79884,Box and Whisker,1.0,2
79884,Conversion of Fraction Decimals Percents,0.45454545454545453,11
79884,Division Fractions,0.25,8
79884,Estimation,0.5,10
79884,Finding Fractions and Ratio,0.5,10
79884,Finding Percents,0.0,1
79884,Finding y-intercept from Linear Situation,0.0,1
79884,Graph Shape,0.3333333333333333,3
79884,Histogram as Table or Graph,0.0,1
79884,Mean,0.25,12
79884,Median,0.6363636363636364,11
79884,Mode,0.6666666666666666,3
79884,Multiplication Fractions,1.0,2
79884,Multiplication Whole Numbers,0.3333333333333333,6
79884,Multiplication and Division Positive Decimals,0.0,1
79884,Order of Operations All,0.0,1
79884,Ordering Fractions,0.6818181818181818,22
79884,Parallel and Perpendicular Lines,0.0,2
79884,Pattern Finding,0.47619047619047616,21
79884,Picking Equation and Expression From Choices,0.5,8
79884,Point Plotting,0.5,10
79884,Pythagorean Theorem,0.7142857142857143,7
79884,Range,0.7777777777777778,9
79884,Square Root,0.5454545454545454,11
79884,Stem and Leaf Plot,0.5833333333333334,12
79884,Substitution,0.0,6
79884,Subtraction Whole Numbers,0.5,12
79884,Table,0.5555555555555556,18
79884,Unit Conversion Within a System,0.0,2
79884,Unit Rate,0.21428571428571427,14
79890,Addition and Subtraction Fractions,0.11538461538461539,26
79890,Addition and Subtraction Integers,0.14285714285714285,7
79890,Box and Whisker,0.6,5
79890,Conversion of Fraction Decimals Percents,0.21428571428571427,14
79890,Division Fractions,0.0,20
79890,Estimation,0.0,4
79890,Finding Fractions and Ratio,0.0,3
79890,Finding Percents,0.0,1
79890,Finding y-intercept from Linear Situation,0.0,1
79890,Histogram as Table or Graph,0.0,1
79890,Mean,0.0,8
79890,Median,0.375,16
79890,Mode,0.0,6
79890,Multiplication Fractions,0.0,17
79890,Multiplication and Division Positive Decimals,0.0,8
79890,Ordering Fractions,0.6666666666666666,6
79890,Ordering Positive Decimals,0.3333333333333333,6
79890,Parallel and Perpendicular Lines,0.0,2
79890,Picking Equation and Expression From Choices,0.5,6
79890,Point Plotting,0.0,1
79890,Range,0.0,2
79890,Square Root,0.0,4
79890,Substitution,0.0,1
79890,Subtraction Whole Numbers,0.0,2
79890,Table,0.17647058823529413,17
79896,Addition and Subtraction Fractions,0.8,5
79896,Addition and Subtraction Integers,1.0,2
79896,Box and Whisker,0.75,4
79896,Conversion of Fraction Decimals Percents,0.6666666666666666,6
79896,Counting Methods,0.6666666666666666,3
79896,Division Fractions,0.25,4
79896,Estimation,0.0,1
79896,Exponents,0.5,2
79896,Finding Fractions and Ratio,0.0,6
79896,Finding Percents,0.0,1
79896,Finding y-intercept from Linear Situation,0.0,1
79896,Graph Shape,1.0,2
79896,Histogram as Table or Graph,0.0,1
79896,Mean,0.5,10
79896,Median,0.6666666666666666,12
79896,Mode,1.0,7
79896,Multiplication Fractions,1.0,2
79896,Multiplication Whole Numbers,0.5,2
79896,Multiplication and Division Integers,1.0,1
79896,Multiplication and Division Positive Decimals,0.0,1
79896,Number Line,0.0,2
79896,Ordering Fractions,1.0,6
79896,Ordering Integers,1.0,1
79896,Parallel and Perpendicular Lines,0.0,2
79896,Pattern Finding,0.0,2
79896,Picking Equation and Expression From Choices,0.3333333333333333,9
79896,Point Plotting,0.6666666666666666,3
79896,Probability Compound,0.25,4
79896,Pythagorean Theorem,0.0,1
79896,Range,0.6,5
79896,Scientific Notation,0.0,6
79896,Square Root,0.3,20
79896,Stem and Leaf Plot,0.7272727272727273,11
79896,Substitution,0.0,2
79896,Subtraction Whole Numbers,0.0,2
79896,Table,0.7692307692307693,13
79896,Unit Rate,0.2,5
79900,Absolute Value,0.6,15
79900,Addition Whole Numbers,0.5,4
79900,Addition and Subtraction Integers,0.0,14
79900,Addition and Subtraction Positive Decimals,0.15384615384615385,13
79900,Division Fractions,0.0,1
79900,Estimation,0.1,10
79900,Graph Shape,0.6666666666666666,3
79900,Multiplication Fractions,0.0,1
79900,Number Line,0.0,2
79900,Ordering Fractions,0.6666666666666666,6
79900,Ordering Positive Decimals,0.6666666666666666,6
79900,Pattern Finding,0.375,8
79900,Picking Equation and Expression From Choices,0.14285714285714285,7
79900,Point Plotting,0.6666666666666666,6
79900,Square Root,0.18181818181818182,11
79900,Subtraction Whole Numbers,0.6,5
79900,Table,1.0,1
79903,Circle Graph,0.0,6
79903,Congruence,0.0,1
79903,Equivalent Fractions,0.0,2
79903,Proportion,0.0,2
79903,Pythagorean Theorem,0.0,1
79904,Exponents,1.0,1
79904,Line Plot,0.0,1
79904,Pattern Finding,0.0,1
79904,Picking Equation and Expression From Choices,0.0,2
79904,Similar Figures,0.0,1
79904,Table,0.0,1
79905,Addition and Subtraction Fractions,0.16666666666666666,12
79905,Addition and Subtraction Positive Decimals,1.0,1
79905,Circle Graph,0.0,3
79905,Congruence,1.0,1
79905,Conversion of Fraction Decimals Percents,0.8,5
79905,Division Fractions,1.0,1
79905,Division Whole Numbers,0.5,2
79905,Equivalent Fractions,0.0,4
79905,Estimation,0.4,10
79905,Exponents,0.0,2
79905,Finding Fractions and Ratio,0.2,5
79905,Finding Percents,0.0,1
79905,Graph Shape,1.0,2
79905,Histogram as Table or Graph,0.0,1
79905,Mean,0.16666666666666666,6
79905,Median,0.2857142857142857,7
79905,Mode,1.0,1
79905,Multiplication Whole Numbers,0.5,2
79905,Multiplication and Division Positive Decimals,0.0,2
79905,Number Line,0.0,2
79905,Ordering Fractions,0.6666666666666666,3
79905,Ordering Integers,1.0,1
79905,Pattern Finding,0.3333333333333333,3
79905,Perimeter of a Polygon,1.0,1
79905,Picking Equation and Expression From Choices,0.2857142857142857,14
79905,Point Plotting,1.0,2
79905,Properties and Classification Quadrilaterals,1.0,1
79905,Proportion,0.35714285714285715,14
79905,Range,0.0,1
79905,Scale Factor,0.0,1
79905,Square Root,0.45454545454545453,11
79905,Stem and Leaf Plot,0.0,3
79905,Subtraction Whole Numbers,1.0,1
79905,Table,0.3333333333333333,3
79906,Absolute Value,0.0,1
79906,Addition and Subtraction Fractions,0.21052631578947367,19
79906,Addition and Subtraction Integers,0.0,3
79906,Box and Whisker,0.4,5
79906,Division Whole Numbers,0.0,1
79906,Exponents,0.0,3
79906,Finding y-intercept from Linear Situation,0.0,1
79906,Graph Shape,0.3333333333333333,3
79906,Mean,0.3333333333333333,6
79906,Median,0.42857142857142855,14
79906,Multiplication Fractions,0.0,9
79906,Multiplication Whole Numbers,0.0,10
79906,Multiplication and Division Positive Decimals,0.0,3
79906,Number Line,1.0,1
79906,Ordering Fractions,0.27586206896551724,29
79906,Ordering Integers,0.5,4
79906,Ordering Positive Decimals,0.45454545454545453,11
79906,Ordering Whole Numbers,0.0,2
79906,Parallel and Perpendicular Lines,0.0,2
79906,Pattern Finding,0.0,2
79906,Picking Equation and Expression From Choices,0.23076923076923078,13
79906,Point Plotting,0.42857142857142855,7
79906,Proportion,0.0,2
79906,Scientific Notation,0.0,1
79906,Substitution,0.125,8
79906,Subtraction Whole Numbers,0.0,3
79906,Table,0.375,16
79906,Unit Conversion Within a System,0.0,4
79907,Absolute Value,0.0,1
79907,Addition Whole Numbers,0.0,1
79907,Addition and Subtraction Fractions,0.0,3
79907,Addition and Subtraction Integers,0.0,1
79907,Box and Whisker,1.0,2
79907,Division Fractions,0.0,3
79907,Division Whole Numbers,1.0,1
79907,Equivalent Fractions,0.0,2
79907,Finding Percents,1.0,1
79907,Histogram as Table or Graph,1.0,1
79907,Mean,0.25,8
79907,Median,0.2222222222222222,9
79907,Mode,0.6,5
79907,Multiplication Fractions,0.5,2
79907,Multiplication Whole Numbers,0.3333333333333333,3
79907,Multiplication and Division Integers,0.0,1
79907,Multiplication and Division Positive Decimals,1.0,1
79907,Ordering Integers,0.75,4
79907,Parallel and Perpendicular Lines,0.0,1
79907,Pattern Finding,0.0,1
79907,Perimeter of a Polygon,0.0,1
79907,Picking Equation and Expression From Choices,0.2,5
79907,Proportion,0.5555555555555556,9
79907,Range,0.6,5
79907,Square Root,0.11764705882352941,17
79907,Subtraction Whole Numbers,0.0,1
79907,Table,0.5,14
79908,Absolute Value,0.5,6
79908,Addition Whole Numbers,1.0,1
79908,Addition and Subtraction Fractions,0.38461538461538464,13
79908,Addition and Subtraction Integers,0.5,14
79908,Addition and Subtraction Positive Decimals,0.25,8
79908,Box and Whisker,1.0,2
79908,Choose an Equation from Given Information,1.0,1
79908,Circle Graph,0.0,1
79908,Division Fractions,0.0,1
79908,Division Whole Numbers,1.0,2
79908,Equivalent Fractions,0.5,2
79908,Estimation,0.0,1
79908,Exponents,0.3333333333333333,3
79908,Graph Shape,0.6666666666666666,3
79908,Intercept,1.0,1
79908,Linear Equations,1.0,1
79908,Mean,1.0,2
79908,Median,1.0,2
79908,Mode,1.0,2
79908,Multiplication Whole Numbers,1.0,2
79908,Ordering Fractions,0.6666666666666666,3
79908,Ordering Integers,1.0,3
79908,Ordering Positive Decimals,0.5,2
79908,Ordering Real Numbers,1.0,1
79908,Pattern Finding,0.5,2
79908,Picking Equation and Expression From Choices,0.6363636363636364,11
79908,Point Plotting,0.8333333333333334,6
79908,Proportion,0.4166666666666667,12
79908,Pythagorean Theorem,0.3333333333333333,3
79908,Range,0.8,5
79908,Scientific Notation,0.7894736842105263,19
79908,Slope,1.0,1
79908,Square Root,0.6666666666666666,3
79908,Subtraction Whole Numbers,0.25,4
79908,Table,0.7777777777777778,9
79908,Unit Rate,0.5,2
79909,Absolute Value,0.6666666666666666,9
79909,Addition Whole Numbers,0.6666666666666666,3
79909,Addition and Subtraction Fractions,0.24,25
79909,Addition and Subtraction Integers,0.45,20
79909,Circle Graph,0.0,3
79909,Division Whole Numbers,0.5,2
79909,Equivalent Fractions,0.0,4
79909,Estimation,0.36363636363636365,11
79909,Exponents,0.3333333333333333,3
79909,Finding Fractions and Ratio,0.0,2
79909,Finding y-intercept from Linear Situation,0.0,1
79909,Graph Shape,0.5,2
79909,Histogram as Table or Graph,1.0,1
79909,Mean,0.3333333333333333,9
79909,Median,0.5555555555555556,18
79909,Mode,0.6666666666666666,3
79909,Multiplication Fractions,0.0,1
79909,Multiplication Whole Numbers,0.5,2
79909,Multiplication and Division Integers,1.0,2
79909,Multiplication and Division Positive Decimals,0.0,3
79909,Number Line,0.0,2
79909,Ordering Fractions,0.1111111111111111,9
79909,Ordering Integers,0.75,4
79909,Ordering Positive Decimals,0.75,4
79909,Ordering Whole Numbers,0.0,2
79909,Parallel and Perpendicular Lines,0.0,2
79909,Pattern Finding,0.3333333333333333,3
79909,Perimeter of a Polygon,0.0,7
79909,Picking Equation and Expression From Choices,0.125,8
79909,Point Plotting,0.16666666666666666,6
79909,Proportion,0.23529411764705882,17
79909,Range,0.0,1
79909,Scatter Plot,0.0,2
79909,Scientific Notation,0.6363636363636364,11
79909,Square Root,0.36363636363636365,11
79909,Stem and Leaf Plot,0.3333333333333333,3
79909,Substitution,0.5,2
79909,Subtraction Whole Numbers,0.5,6
79909,Table,0.18181818181818182,11
79909,Venn Diagram,1.0,1
79911,Absolute Value,0.6111111111111112,18
79911,Addition Whole Numbers,0.7142857142857143,7
79911,Addition and Subtraction Integers,0.5263157894736842,19
79911,Addition and Subtraction Positive Decimals,0.0,1
79911,Box and Whisker,1.0,2
79911,Circle Graph,0.14285714285714285,7
79911,Division Fractions,0.0,3
79911,Division Whole Numbers,0.0,2
79911,Equivalent Fractions,0.0,4
79911,Estimation,0.5,18
79911,Exponents,0.0,1
79911,Finding Fractions and Ratio,0.0,1
79911,Finding Percents,0.0,3
79911,Finding y-intercept from Linear Situation,0.0,1
79911,Histogram as Table or Graph,0.0,4
79911,Mean,0.16666666666666666,18
79911,Median,0.13043478260869565,23
79911,Mode,0.5,6
79911,Multiplication Whole Numbers,0.09090909090909091,11
79911,Multiplication and Division Integers,0.6428571428571429,14
79911,Multiplication and Division Positive Decimals,0.0,3
79911,Ordering Fractions,0.6666666666666666,3
79911,Ordering Integers,0.6,5
79911,Ordering Positive Decimals,0.5,6
79911,Ordering Whole Numbers,0.0,2
79911,Parallel and Perpendicular Lines,0.0,2
79911,Pattern Finding,0.0,3
79911,Picking Equation and Expression From Choices,0.3333333333333333,3
79911,Point Plotting,0.0,1
79911,Proportion,0.07142857142857142,14
79911,Range,0.7142857142857143,7
79911,Scatter Plot,0.0,6
79911,Scientific Notation,0.2857142857142857,14
79911,Square Root,0.6,20
79911,Stem and Leaf Plot,0.0,4
79911,Substitution,0.0,8
79911,Subtraction Whole Numbers,0.5555555555555556,9
79911,Table,0.6923076923076923,13
79911,Unit Conversion Within a System,0.0,4
79911,Venn Diagram,0.0,1
79912,Absolute Value,0.6153846153846154,13
79912,Addition Whole Numbers,0.4,5
79912,Addition and Subtraction Fractions,0.6363636363636364,11
79912,Addition and Subtraction Integers,0.07142857142857142,14
79912,Addition and Subtraction Positive Decimals,0.0,1
79912,Circle Graph,0.0,3
79912,Equivalent Fractions,0.0,2
79912,Estimation,0.0,2
79912,Exponents,0.2222222222222222,9
79912,Finding y-intercept from Linear Situation,0.0,1
79912,Graph Shape,0.0,3
79912,Histogram as Table or Graph,0.0,3
79912,Mean,0.3333333333333333,3
79912,Median,0.5714285714285714,7
79912,Mode,0.0,3
79912,Multiplication Fractions,0.0,1
79912,Multiplication Whole Numbers,0.1111111111111111,9
79912,Multiplication and Division Integers,0.75,4
79912,Multiplication and Division Positive Decimals,0.0,1
79912,Number Line,0.0,2
79912,Ordering Integers,0.75,4
79912,Ordering Whole Numbers,1.0,1
79912,Parallel and Perpendicular Lines,0.0,2
79912,Pattern Finding,0.1111111111111111,9
79912,Picking Equation and Expression From Choices,0.25,8
79912,Point Plotting,0.2,10
79912,Properties of Numbers,1.0,2
79912,Proportion,0.0,2
79912,Range,1.0,1
79912,Scatter Plot,0.16666666666666666,6
79912,Square Root,0.5,16
79912,Square Roots,0.0,4
79912,Stem and Leaf Plot,0.5,2
79912,Substitution,0.1111111111111111,9
79912,Subtraction Whole Numbers,0.42857142857142855,7
79912,Table,0.3333333333333333,6
79912,Unit Conversion Within a System,0.0,4
79912,Venn Diagram,0.0,1
79914,Finding Fractions and Ratio,0.0,1
79914,Ordering Fractions,0.0,1
79914,Rounding,0.0,1
79957,Absolute Value,0.7142857142857143,7
79957,Addition Whole Numbers,1.0,2
79957,Addition and Subtraction Fractions,0.6,5
79957,Addition and Subtraction Integers,1.0,2
79957,Addition and Subtraction Positive Decimals,0.0,1
79957,Algebraic Simplification,0.3157894736842105,19
79957,Algebraic Solving,0.0,9
79957,Conversion of Fraction Decimals Percents,0.6,10
79957,Divisibility,0.3333333333333333,3
79957,Division Fractions,1.0,7
79957,Equivalent Fractions,0.0,2
79957,Estimation,0.2,5
79957,Exponents,0.0,1
79957,Finding Fractions and Ratio,0.0,3
79957,Finding Percents,0.16666666666666666,6
79957,Fraction Of,1.0,1
79957,Multiplication Fractions,0.5,6
79957,Multiplication and Division Integers,0.75,8
79957,Multiplication and Division Positive Decimals,0.5,2
